latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
27.67873,84.92075,310.42,0.57,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,286.31,1.54,N
27.69836,84.72186,307.36,0.39,0.44,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.62,0.92,N
27.75438,84.09196,304.46,0.42,0.45,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.79,0.71,N
27.27828,87.77276,297.37,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,286.84,0.4,N
27.47499,86.25031,305.15,0.48,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,284.22,1.17,N
27.47147,86.24835,305.61,0.48,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,284.97,1.56,N
27.66445,84.58892,305.7,0.39,0.44,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.27,0.79,N
27.66043,84.58798,302.4,0.39,0.44,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.22,0.79,N
27.58388,84.90069,304.08,0.57,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,286.9,0.84,N
27.58237,84.89965,301.09,0.57,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.09,1.27,N
27.50073,85.50049,305.87,0.53,0.42,2025-03-18,1945,N,VIIRS,n,2.0NRT,283.83,1.42,N
27.55732,85.00684,304.77,0.56,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.73,1.59,N
27.18977,87.71101,298.63,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.17,0.98,N
27.53144,85.05491,302.38,0.56,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.66,0.98,N
27.49297,85.24218,297.57,0.54,0.42,2025-03-18,1945,N,VIIRS,n,2.0NRT,286.66,1.44,N
27.74545,82.8943,322.85,0.5,0.49,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.93,2.35,N
27.7434,82.91437,329.25,0.49,0.49,2025-03-18,1945,N,VIIRS,n,2.0NRT,294.18,2.7,N
27.74392,82.90927,306.3,0.49,0.49,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.15,2.78,N
27.74148,82.88828,317.16,0.5,0.49,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.53,1.77,N
27.35232,86.28194,305.43,0.48,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,283.83,1.78,N
27.35165,86.28711,304.06,0.48,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,284.3,0.89,N
27.23159,87.11932,299.07,0.44,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.42,0.74,N
27.48833,85.04614,304.37,0.56,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.4,0.85,N
27.13953,87.49958,300.15,0.43,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,285.37,0.82,N
27.13893,87.50385,304.27,0.43,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,285.55,0.82,N
27.1167,87.58652,329.62,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.7,3.23,N
27.11319,87.58622,304.03,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,286.15,0.74,N
27.14437,87.17873,300.59,0.44,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,288,0.98,N
27.11578,87.20345,300.76,0.44,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.6,0.5,N
27.39623,84.94953,303.33,0.56,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.83,0.75,N
27.38432,85.01677,298.91,0.56,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.76,0.76,N
27.10522,87.20169,321.62,0.44,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.43,1.78,N
27.10578,87.19753,308,0.44,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.68,1.78,N
27.10465,87.20586,301.38,0.44,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.39,1.17,N
27.37383,84.86381,303.38,0.57,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.1,0.87,N
27.02452,87.6026,301.41,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.4,0.95,N
27.02105,87.60209,308.24,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.79,0.95,N
27.08348,87.12795,300.66,0.44,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.42,0.47,N
27.01921,87.58989,312.63,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,285.5,1.07,N
27.01864,87.59396,304.71,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,285.8,0.71,N
27.37185,84.86787,301.25,0.57,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.86,1.7,N
27.34023,84.96245,303.57,0.56,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.93,1.17,N
27.27569,85.3301,302.45,0.53,0.42,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.96,1.03,N
27.27373,85.34622,308.54,0.53,0.42,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.96,1.91,N
27.27241,85.35696,302.71,0.53,0.42,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.9,0.91,N
27.3071,85.03758,304.93,0.55,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.61,1.31,N
27.27385,85.31292,306.5,0.54,0.42,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.28,1.31,N
27.27185,85.3293,300.09,0.53,0.42,2025-03-18,1945,N,VIIRS,n,2.0NRT,289,0.64,N
27.26997,85.31237,310.33,0.54,0.42,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.6,1.31,N
27.26151,85.34947,304.42,0.53,0.42,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.79,0.4,N
27.25809,84.97665,305.75,0.56,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.6,1.12,N
27.25933,84.97565,303.16,0.56,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.32,0.94,N
27.2547,84.98064,300.85,0.56,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.29,0.93,N
27.18281,85.43404,303.71,0.53,0.42,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.56,0.81,N
27.23295,84.99431,299.68,0.56,0.43,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.78,1.2,N
27.05655,85.9497,305.43,0.49,0.41,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.85,0.56,N
27.04408,85.95812,304.71,0.49,0.41,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.88,1.37,N
27.03412,85.97697,300.92,0.49,0.41,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.79,1.66,N
27.02978,85.98129,307.82,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.43,1.33,N
27.03542,85.90514,301.79,0.5,0.41,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.83,0.8,N
27.03284,85.98014,311.77,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.82,1.92,N
27.02913,85.97942,301.38,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.74,0.96,N
27.03455,85.90843,309.36,0.5,0.41,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.36,0.82,N
27.02024,86.01849,302.22,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.62,0.85,N
27.01769,86.0381,304.76,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.22,1.11,N
26.75761,87.93514,300.22,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.88,0.36,N
27.01719,86.01284,306.44,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.81,1.76,N
27.01654,86.01782,302.32,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.09,1.18,N
27.01272,86.04714,302.95,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.55,0.61,N
27.04531,85.76537,299.28,0.5,0.41,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.65,0.65,N
27.01092,86.03186,301.52,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.01,0.77,N
27.00902,86.04647,300.91,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.82,0.61,N
27.00848,86.02143,307.86,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.76,1.03,N
27.00785,86.02633,315.28,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.83,1.18,N
27.00721,86.03123,301.53,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.36,1.18,N
27.00542,86.01582,308.59,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.2,1.03,N
27.00555,85.9854,302.81,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.54,1.31,N
26.98584,86.13746,305.97,0.48,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.34,1.19,N
27.00376,85.96981,301.34,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.71,0.92,N
27.00005,85.96915,306.25,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.62,1.11,N
27.02532,85.74117,299.59,0.51,0.41,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.94,0.49,N
26.98678,86.04269,304.14,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.54,0.97,N
27.02155,85.74055,301.7,0.51,0.41,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.56,0.6,N
26.75751,87.71371,304.85,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.89,0.89,N
26.75585,87.70048,303.19,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.74,0.77,N
26.72228,87.93718,312.41,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.61,1.48,N
26.75241,87.69979,302.89,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.79,1.16,N
26.90855,86.38618,303.03,0.47,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.35,1.31,N
26.71823,87.79246,302.77,0.42,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.58,0.91,N
26.71422,87.79595,302.34,0.42,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,290,0.91,N
26.71314,87.77866,302.23,0.42,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.81,0.67,N
26.69442,87.91136,302.74,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.27,0.76,N
26.9473,85.99551,305.48,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.56,0.94,N
26.68015,87.93793,299.11,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.17,0.36,N
26.69413,87.81382,309.42,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.74,1.34,N
26.69355,87.81804,317.39,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.74,1.34,N
26.67505,87.92443,300.13,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.81,1.32,N
26.81925,86.81524,303.01,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.22,1.15,N
26.67238,87.84367,305.61,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.77,0.85,N
26.87434,86.39275,301.49,0.47,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.24,0.94,N
26.81698,86.81709,303.56,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.16,0.66,N
26.67283,87.84534,305.29,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.66,1,N
26.81343,86.81638,301.05,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.52,0.66,N
26.67541,87.80291,303.25,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.92,0.66,N
26.81105,86.80699,307.23,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.69,1.09,N
26.85533,86.45162,302.27,0.47,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.87,1.24,N
26.80516,86.79659,313.87,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.43,1.24,N
26.86186,86.34662,319.68,0.47,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.18,2.42,N
26.80887,86.74226,307.89,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.17,0.65,N
26.80222,86.79141,306.91,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.88,1.56,N
26.80161,86.79588,301.2,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.55,1.24,N
26.79976,86.80951,303.01,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.7,1.89,N
26.80412,86.75034,303.27,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.3,0.48,N
26.79805,86.7952,303.8,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.48,0.97,N
26.80055,86.74964,310.88,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.09,0.48,N
26.82578,86.42255,303.02,0.47,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.08,1.38,N
26.8202,86.46481,301.66,0.47,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.57,0.85,N
26.76932,86.84573,302.69,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.02,0.84,N
26.81719,86.45953,305.59,0.47,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.9,0.85,N
26.81657,86.46419,306.79,0.47,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.03,0.85,N
26.81597,86.4688,302.89,0.47,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.63,0.97,N
26.81535,86.47349,311.18,0.47,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.28,0.97,N
26.79879,86.57069,302.58,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.94,0.64,N
26.74645,86.96107,303.03,0.44,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.71,0.65,N
26.74291,86.96044,303.78,0.44,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.88,0.65,N
26.75155,86.8152,301.31,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.13,0.57,N
26.73885,86.90984,303.58,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.85,0.92,N
26.76856,86.6599,322.29,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.01,2.37,N
26.77459,86.61433,303.14,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.67,0.79,N
26.74857,86.81019,302.38,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.57,0.92,N
26.74797,86.81465,308.46,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.75,0.57,N
26.76496,86.65936,312.52,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.71,1.19,N
26.76076,86.66341,302.35,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.77,1.19,N
26.76017,86.64006,301.47,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.15,0.55,N
26.7134,86.90999,303.77,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.06,0.85,N
26.71281,86.91442,304.18,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.44,0.85,N
26.69802,86.91642,334.07,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.86,3.37,N
26.69861,86.91196,306.58,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.89,0.76,N
26.69447,86.91582,322.35,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.66,2.88,N
26.69506,86.91135,307.17,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.14,1.19,N
26.69613,86.91396,339.83,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.9,5.56,N
26.69552,86.9184,328.42,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.18,2.59,N
26.69868,86.86888,303.4,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.04,0.67,N
26.6939,86.87718,304.56,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.43,0.41,N
26.71469,86.61637,303.5,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.07,0.66,N
26.71283,86.6302,308.18,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.35,0.9,N
26.70913,86.65765,305.65,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.35,0.9,N
26.69806,86.73962,303.34,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.5,0.41,N
26.69775,86.66042,313.19,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.55,1.29,N
26.66809,86.79915,303.63,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,292.74,0.54,N
26.69012,86.60764,308.33,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293,1.4,N
26.68464,86.64863,304,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.4,1.17,N
26.64093,86.97283,312.29,0.44,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.08,0.94,N
26.66576,86.76226,329.05,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,294.4,3.51,N
26.68591,86.61161,313.36,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.34,1.52,N
26.68408,86.62533,315.86,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,294.21,1.32,N
26.68106,86.64796,313.04,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,294.01,1.32,N
26.66037,86.80236,302.72,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.91,0.43,N
26.6805,86.6246,307.29,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.56,1.32,N
26.67747,86.64736,312.35,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.65,1.32,N
26.67624,86.6566,307.85,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.7,0.66,N
26.67561,86.6613,304.35,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.01,0.66,N
26.66403,86.74795,306.4,0.45,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.64,1.29,N
26.49562,87.96294,301.81,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.52,0.71,N
26.4928,87.95824,306.35,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.22,1.56,N
26.66915,86.62708,303.61,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.31,1.1,N
26.66854,86.63165,316.18,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,293.62,1.1,N
26.48598,87.95702,302.97,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.81,0.7,N
26.66495,86.631,304,0.46,0.39,2025-03-18,1945,N,VIIRS,n,2.0NRT,291.88,1.1,N
26.48198,87.96055,300.3,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.73,0.7,N
26.46583,88.02473,303.12,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.16,0.66,N
26.46436,87.96162,308.37,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.81,0.97,N
26.46377,87.96571,302.74,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.41,0.97,N
26.4627,87.94869,305.22,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.27,1.31,N
26.45871,87.95219,305.68,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.3,1.53,N
26.45754,87.96039,299.3,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289,1.16,N
26.45638,87.96858,301.9,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,290.34,1.28,N
26.45355,87.96387,316.52,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.33,1.16,N
26.45015,87.96326,320.8,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.04,2.46,N
26.44957,87.96736,305.72,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.49,0.66,N
26.44616,87.96674,299.5,0.41,0.37,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.1,0.66,N
28.02446,84.86144,298.13,0.39,0.44,2025-03-18,1945,N,VIIRS,n,2.0NRT,286.31,0.3,N
28.07465,84.28457,306.68,0.41,0.45,2025-03-18,1945,N,VIIRS,n,2.0NRT,286.95,1.01,N
28.04328,84.07117,300.16,0.43,0.46,2025-03-18,1945,N,VIIRS,n,2.0NRT,286.43,0.97,N
28.04279,84.07568,302.97,0.43,0.46,2025-03-18,1945,N,VIIRS,n,2.0NRT,286.49,0.97,N
27.78098,85.89423,298.08,0.51,0.41,2025-03-18,1945,N,VIIRS,n,2.0NRT,285.19,1.01,N
27.92254,84.60103,297.88,0.4,0.44,2025-03-18,1945,N,VIIRS,n,2.0NRT,284.83,0.43,N
27.99025,83.93155,298.84,0.43,0.46,2025-03-18,1945,N,VIIRS,n,2.0NRT,286.26,0.74,N
27.98658,83.92575,298.2,0.43,0.46,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.36,0.81,N
27.98602,83.93082,307.63,0.43,0.46,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.3,0.81,N
28.01492,83.62701,301.16,0.45,0.47,2025-03-18,1945,N,VIIRS,n,2.0NRT,285.56,0.6,N
27.89896,84.59018,300.94,0.4,0.44,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.76,0.72,N
27.70381,86.14111,302.78,0.49,0.4,2025-03-18,1945,N,VIIRS,n,2.0NRT,285.04,1.01,N
27.46344,87.71313,298.26,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,284.81,0.63,N
27.46004,87.71198,298,0.42,0.38,2025-03-18,1945,N,VIIRS,n,2.0NRT,284.94,0.63,N
27.91873,83.87532,306.2,0.44,0.46,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.66,1.07,N
27.91989,83.87745,298.25,0.44,0.46,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.37,0.8,N
27.91683,83.86626,303.61,0.44,0.46,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.43,1.17,N
27.91627,83.87125,302.92,0.44,0.46,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.06,0.8,N
27.78599,84.46261,301,0.4,0.44,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.97,0.81,N
27.78472,84.24889,313.07,0.41,0.45,2025-03-18,1945,N,VIIRS,n,2.0NRT,287.2,1.42,N
27.7805,84.28699,301.02,0.41,0.45,2025-03-18,1945,N,VIIRS,n,2.0NRT,289.14,0.49,N
27.78061,84.24792,316.06,0.41,0.45,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.35,1.42,N
27.78021,84.25149,299.52,0.41,0.45,2025-03-18,1945,N,VIIRS,n,2.0NRT,288.39,1.72,N
27.3427,87.59673,330.74,0.52,0.42,2025-03-19,0659,N,VIIRS,n,2.0NRT,299.72,4.58,D
26.45029,87.95379,332.68,0.52,0.41,2025-03-19,0659,N,VIIRS,l,2.0NRT,302.75,7.07,D
26.45881,87.95722,336.74,0.52,0.41,2025-03-19,0659,N,VIIRS,n,2.0NRT,302.54,3.29,D
26.45784,87.95209,333.44,0.52,0.41,2025-03-19,0659,N,VIIRS,n,2.0NRT,301.36,3.29,D
26.46258,87.95637,331.57,0.52,0.41,2025-03-19,0659,N,VIIRS,n,2.0NRT,301.33,3.29,D
26.49564,87.96492,336.78,0.52,0.41,2025-03-19,0659,N,VIIRS,n,2.0NRT,301.32,5.89,D
26.50037,87.96918,333.1,0.51,0.41,2025-03-19,0659,N,VIIRS,n,2.0NRT,300.3,4.64,D
26.49941,87.96404,333.37,0.52,0.41,2025-03-19,0659,N,VIIRS,n,2.0NRT,300.59,4.64,D
26.49845,87.95889,330.95,0.52,0.41,2025-03-19,0659,N,VIIRS,n,2.0NRT,302.14,3.3,D
26.47921,86.8636,353.81,0.39,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,309.4,8.58,D
26.73345,87.27635,332.28,0.55,0.43,2025-03-19,0659,N,VIIRS,n,2.0NRT,300.67,12.91,D
26.66445,86.63017,352.53,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,308.09,5.17,D
26.66366,86.62615,335.83,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,306.69,5.17,D
26.6693,86.63332,332.94,0.4,0.44,2025-03-19,0659,N,VIIRS,l,2.0NRT,305.21,5.29,D
26.75723,87.06353,337.4,0.57,0.43,2025-03-19,0659,N,VIIRS,n,2.0NRT,308.89,11.58,D
26.74517,86.95823,330.54,0.38,0.43,2025-03-19,0659,N,VIIRS,n,2.0NRT,302.14,2.09,D
26.68712,86.63789,332.35,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,302.87,3.15,D
26.68638,86.63415,338.9,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,303.74,3.6,D
26.68662,86.592,333.07,0.4,0.44,2025-03-19,0659,N,VIIRS,l,2.0NRT,305.42,2.85,D
26.70472,86.66325,349.18,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,303.79,7.46,D
26.74531,86.82961,337.28,0.39,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,301.25,3.72,D
26.75201,86.7338,331.94,0.39,0.44,2025-03-19,0659,N,VIIRS,l,2.0NRT,304.27,3.78,D
26.75073,86.70522,343.11,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,306.08,4.92,D
26.7505,86.70634,333.39,0.4,0.44,2025-03-19,0659,N,VIIRS,l,2.0NRT,305.61,2.79,D
26.75332,86.65682,339.8,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,304.06,5.51,D
26.81221,86.8069,337.1,0.39,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,300.17,2.32,D
26.7955,86.59206,340.96,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,304.62,9.98,D
26.79563,86.57101,337.72,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,306.57,3.25,D
26.79968,86.57008,336.33,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,304.73,3.25,D
26.8047,86.55233,335.16,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,304.44,2.08,D
26.8039,86.5482,346.65,0.4,0.44,2025-03-19,0659,N,VIIRS,n,2.0NRT,306.15,4.86,D
26.8031,86.54409,330.34,0.4,0.44,2025-03-19,0659,N,VIIRS,l,2.0NRT,305.17,4.86,D
