latitude,longitude,acq_date,fire_occurred
27.40697,85.21159,2025-04-05,1
28.07339,81.97198,2021-04-07,1
28.9447,81.8527,2012-05-27 00:00:00,0
27.8001,81.1273,2024-11-22 00:00:00,0
27.10049,85.91173,2023-03-12,1
27.7778,82.3546,2014-10-26 00:00:00,0
28.8221,81.8655,2024-01-19 00:00:00,0
29.5594,84.7492,2020-09-23 00:00:00,0
27.24208,84.96032,2025-03-29,1
29.5873,85.9288,2013-12-22 00:00:00,0
26.6142,86.2767,2017-04-21 00:00:00,0
27.75959,83.33889,2016-04-13,1
27.00398,86.06037,2014-04-10,1
28.4028,83.4683,2024-02-09 00:00:00,0
27.30376,85.55199,2019-03-23,1
28.80936,81.29314,2019-05-10,1
27.97778,82.2775,2021-03-22,1
28.78609,80.33633,2022-04-15,1
27.665,83.4176,2021-04-02 00:00:00,0
29.1866,86.7487,2023-01-06 00:00:00,0
28.83569,81.09345,2024-04-18,1
27.1803,84.1684,2023-04-20 00:00:00,0
27.3507,85.39909,2021-04-01,1
26.7785,80.8088,2023-02-24 00:00:00,0
29.12338,81.49551,2021-04-01,1
28.8636,82.2286,2014-04-15 00:00:00,0
27.3198,80.5039,2022-06-25 00:00:00,0
27.7408,85.9966,2020-11-27 00:00:00,0
27.16214,85.74277,2014-04-23,1
28.48778,82.0074,2024-04-11,1
27.55636,84.4515,2014-01-25,1
26.7295,80.3425,2023-04-09 00:00:00,0
27.52232,84.66936,2020-03-19,1
28.2077,83.41312,2024-04-08,1
27.7858,82.47723,2023-04-19,1
26.6125,87.2031,2014-09-18 00:00:00,0
28.031,85.20644,2016-04-30,1
27.71952,84.32545,2014-04-15,1
29.0224,80.7683,2012-05-08 00:00:00,0
27.27007,85.81911,2023-04-07,1
28.6658,84.2553,2014-07-03 00:00:00,0
26.98226,86.41615,2025-03-29,1
27.0128,82.696,2020-01-01 00:00:00,0
28.54154,83.69652,2017-12-17,1
28.9965,88.7196,2022-11-12 00:00:00,0
26.7702,84.7683,2021-07-07 00:00:00,0
28.23378,85.00768,2021-01-09,1
29.4251,83.0009,2017-05-12 00:00:00,0
30.2193,83.7731,2021-10-16 00:00:00,0
29.0749,85.2107,2013-05-20 00:00:00,0
27.54142,85.69852,2024-03-16,1
28.8257,83.3421,2014-12-20 00:00:00,0
28.61381,82.1138,2025-04-05,1
28.9577,82.6808,2014-11-20 00:00:00,0
27.5956,81.4189,2023-06-25 00:00:00,0
26.6051,80.3848,2015-07-16 00:00:00,0
26.5724,83.4905,2017-08-27 00:00:00,0
27.42423,85.82569,2024-05-02,1
27.9546,87.9232,2024-09-29 00:00:00,0
29.2891,84.9881,2018-12-01 00:00:00,0
28.02221,82.13372,2019-04-14,1
29.3955,87.01,2023-12-10 00:00:00,0
27.0071,80.5331,2021-03-25 00:00:00,0
27.20998,84.95664,2025-04-01,1
29.17286,81.1612,2014-05-20,1
29.01187,82.56253,2020-02-15,1
27.7358,88.9748,2015-11-13 00:00:00,0
27.76355,83.12888,2016-04-11,1
27.36308,85.35445,2014-04-23,1
27.73794,84.37088,2021-04-01,1
