latitude,longitude,acq_date,fire_occurred
27.3746,86.2169,2017-06-09 00:00:00,0
29.60945,81.28322,2016-04-24,1
27.1194,81.2788,2020-09-27 00:00:00,0
28.6586,86.2977,2015-08-03 00:00:00,0
28.74327,80.26852,2020-12-14,1
29.4739,88.5942,2019-08-22 00:00:00,0
29.8487,82.7059,2018-04-28 00:00:00,0
27.36285,85.44074,2016-03-14,1
29.10726,81.10432,2018-03-29,1
27.65863,86.54616,2023-01-16,1
29.2349,84.7753,2012-02-07 00:00:00,0
27.56845,84.81111,2016-04-14,1
28.8671,84.8288,2020-11-18 00:00:00,0
27.81478,84.35017,2024-04-22,1
29.00674,80.48048,2022-04-17,1
27.10695,87.70093,2021-04-11,1
28.9129,81.69151,2024-04-25,1
27.4092,85.96454,2024-04-28,1
27.0237,89.1775,2015-01-24 00:00:00,0
26.6265,86.747,2015-09-18 00:00:00,0
29.8227,81.0907,2021-10-14 00:00:00,0
27.03603,86.18521,2019-03-23,1
27.2622,88.3734,2016-06-20 00:00:00,0
28.64042,81.38318,2022-04-25,1
29.8304,84.7939,2012-11-19 00:00:00,0
27.44089,84.41044,2023-04-13,1
27.6607,88.8178,2014-08-08 00:00:00,0
28.13968,82.93016,2021-04-03,1
30.4967,81.313,2017-09-09 00:00:00,0
27.9542,84.0062,2017-08-25 00:00:00,0
30.4656,83.0479,2023-02-21 00:00:00,0
26.3814,84.7322,2016-05-31 00:00:00,0
28.04483,82.07225,2021-04-07,1
29.42314,80.2599,2023-04-17,1
27.53609,83.9426,2024-04-15,1
26.71533,86.71701,2021-04-03,1
29.19837,80.26025,2016-03-27,1
27.72482,82.44752,2025-04-05,1
27.95279,82.47028,2023-04-13,1
27.68098,83.88084,2021-04-02,1
29.0647,84.2322,2015-08-06 00:00:00,0
27.4324,88.4811,2018-11-20 00:00:00,0
26.343,80.275,2019-05-26 00:00:00,0
27.48208,84.42528,2024-04-08,1
26.91404,87.07327,2014-04-10,1
26.79165,86.58784,2016-03-18,1
27.02099,86.26943,2021-03-18,1
27.0248,83.0792,2019-04-24 00:00:00,0
29.1036,87.124,2016-10-04 00:00:00,0
27.7478,82.8234,2020-06-02 00:00:00,0
27.2041,86.1234,2019-04-18 00:00:00,0
29.03756,80.52769,2024-04-28,1
26.87287,85.14491,2023-11-26,1
27.58211,85.78954,2023-04-20,1
26.76486,86.98808,2018-03-23,1
29.7755,86.9195,2012-07-28 00:00:00,0
26.615,85.2684,2016-08-21 00:00:00,0
27.97489,81.8602,2023-04-12,1
29.00893,82.69328,2024-01-06,1
26.3098,80.0188,2024-04-08 00:00:00,0
29.5326,80.9844,2013-05-11 00:00:00,0
29.8126,86.717,2022-01-11 00:00:00,0
28.6858,82.80946,2025-03-19,1
27.1287,81.2293,2023-01-25 00:00:00,0
29.0494,83.8281,2021-04-21 00:00:00,0
28.679,83.7612,2015-04-18 00:00:00,0
29.18612,81.64177,2023-03-02,1
27.85785,85.50575,2016-04-10,1
27.56109,85.74628,2024-04-09,1
30.0947,84.5486,2017-05-06 00:00:00,0
28.75295,80.46259,2017-04-09,1
27.9235,81.7201,2016-01-31 00:00:00,0
26.74998,86.78889,2016-03-16,1
27.40775,86.11396,2024-03-19,1
30.2379,88.7276,2016-09-02 00:00:00,0
28.9967,80.2948,2015-01-02 00:00:00,0
28.3228,82.5844,2014-04-29 00:00:00,0
29.6692,85.685,2016-07-09 00:00:00,0
27.53898,84.41002,2024-04-01,1
27.1093,85.83516,2016-04-14,1
28.1834,87.4202,2018-07-14 00:00:00,0
26.99038,86.28259,2019-03-23,1
29.8168,80.3648,2018-07-27 00:00:00,0
29.9889,83.1894,2017-07-19 00:00:00,0
27.694,84.0265,2021-04-03,1
28.2033,81.2394,2022-11-14 00:00:00,0
27.7712,86.0518,2022-07-17 00:00:00,0
26.9375,88.6321,2016-08-22 00:00:00,0
27.27145,84.97771,2020-04-05,1
26.7347,84.7186,2016-05-13 00:00:00,0
28.2922,89.3264,2016-08-18 00:00:00,0
27.19766,85.54597,2016-04-08,1
